station_id,station_name,state,district,city,location,latitude,longitude,operator,govt_private,charger_type,ac_dc,power_kw,connector_rating,num_connectors,source_record_count,source,data_date,status,usage_cost,review_flag
BEE-18.532663-73.833927,"Sneh Kamal Society, Gokhle Road, Om Super Market Chowk, Shivaji Nagar, Model Colony.",Maharashtra,Pune,Pune,"Sneh Kamal Society, Gokhle Road, Om Super Market Chowk, Shivaji Nagar, Model Colony.",18.532663,73.833927,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.686693-73.393225,Sno 43 Athvan Gaon Near Lion Point Lonavala Pune 410406- Charger-1,Maharashtra,Pune,Pune,Sno 43 Athvan Gaon Near Lion Point Lonavala Pune 410406- Charger-1,18.686693,73.393225,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.686614-73.393311,Sno 43 Athvan Gaon Near Lion Point Lonavala Pune 410406- Charger-2,Maharashtra,Pune,Pune,Sno 43 Athvan Gaon Near Lion Point Lonavala Pune 410406- Charger-2,18.686614,73.393311,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.686686-73.393255,Sno 43 Athvan Gaon Near Lion Point Lonavala Pune 410406- Charger-3,Maharashtra,Pune,Pune,Sno 43 Athvan Gaon Near Lion Point Lonavala Pune 410406- Charger-3,18.686686,73.393255,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.480573-73.868190,Sno 6 Dropadi Apt Vastu Nagar Soc Pune 37,Maharashtra,Pune,Pune,Sno 6 Dropadi Apt Vastu Nagar Soc Pune 37,18.480573,73.86819,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.601642-73.801787,"Sno.294 Mno.91 Nr.Kunjir Cycle Mart Pimpri Saudagar, Pune 411017",Maharashtra,Pune,Pune,"Sno.294 Mno.91 Nr.Kunjir Cycle Mart Pimpri Saudagar, Pune 411017",18.601642,73.801787,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.693558-72.964834,So Ravindra Patil Opposite Star Washing Centre,Maharashtra,Pune,Pune,So Ravindra Patil Opposite Star Washing Centre,18.693558,72.964834,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.506472-73.909995,"Solapur - Pune Highway,Wanowrie,Pune,Maharashtra,411013",Maharashtra,Pune,Pune,"Solapur - Pune Highway,Wanowrie,Pune,Maharashtra,411013",18.506472,73.909995,KAZAM,Private,Bharat AC-001,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.042528-73.102143,"Solapur 413003 Maharashtra Siddhi Wheels,Shop No 2, Kuber Palace,Plot 9,Sec 10 E",Maharashtra,Pune,Pune,"Solapur 413003 Maharashtra Siddhi Wheels,Shop No 2, Kuber Palace,Plot 9,Sec 10 E",19.042528,73.102143,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.706993-73.682801,Somatane,Maharashtra,Pune,Pune,Somatane,18.706993,73.682801,HPCL,Govt.,CCS-II,DC,30.0,30,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.683470-73.687408,Somatne - Kasarsai Rd,Maharashtra,Pune,Pune,Somatne - Kasarsai Rd,18.68347,73.687408,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.450677-73.878822,Somlaka Building Shop No 6 Katraj Kondawa Rd,Maharashtra,Pune,Pune,Somlaka Building Shop No 6 Katraj Kondawa Rd,18.450677,73.878822,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.522046-73.868201,Somwar Peth,Maharashtra,Pune,Pune,Somwar Peth,18.522046,73.868201,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.522368-73.869912,Somwar Peth,Maharashtra,Pune,Pune,Somwar Peth,18.522368,73.869912,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.522184-73.867413,Somwarpeth,Maharashtra,Pune,Pune,Somwarpeth,18.522184,73.867413,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.120786-72.879947,Sonal Vijay Chs,Maharashtra,Pune,Pune,Sonal Vijay Chs,19.120786,72.879947,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.602831-73.746681,"Sonesta, Bhumkar Nagar",Maharashtra,Pune,Pune,"Sonesta, Bhumkar Nagar",18.602831,73.746681,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.602352-73.746731,"Sonesta, Bhumkar Nagar, Wakad",Maharashtra,Pune,Pune,"Sonesta, Bhumkar Nagar, Wakad",18.602352,73.746731,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.733017-73.670915,Soni Gopal Complex Talegaon Chakan Road,Maharashtra,Pune,Pune,Soni Gopal Complex Talegaon Chakan Road,18.733017,73.670915,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.647577-73.849964,Spine Road Jai Ganesh Samaraja Chowk Moshi,Maharashtra,Pune,Pune,Spine Road Jai Ganesh Samaraja Chowk Moshi,18.647577,73.849964,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.510586-73.809845,Sr .No .114/2 Shop No.17 Mathwad Pragan Shivtirth Nagar Paud Road Kothrud,Maharashtra,Pune,Pune,Sr .No .114/2 Shop No.17 Mathwad Pragan Shivtirth Nagar Paud Road Kothrud,18.510586,73.809845,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.458936-73.890767,"Sr No 105, Kondhwa Budruk , Godown 20 Road Opp. S K (Hp) Petrol Pump, Near Talab Factory, Pune, Maharashtra",Maharashtra,Pune,Pune,"Sr No 105, Kondhwa Budruk , Godown 20 Road Opp. S K (Hp) Petrol Pump, Near Talab Factory, Pune, Maharashtra",18.458936,73.890767,Ather,Private,LEV DC Charge Point (IS-17017-2-7),DC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.441647-73.794937,"Sr No 107, Nana Nagar, Kirkatwadi,Sinhagad Road, Pune 411024",Maharashtra,Pune,Pune,"Sr No 107, Nana Nagar, Kirkatwadi,Sinhagad Road, Pune 411024",18.441647,73.794937,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.573603-73.877947,Sr No 112B Vishrantwadi Alandi Road Pune 411015 Opposite To Vinod Memorial Hospital,Maharashtra,Pune,Pune,Sr No 112B Vishrantwadi Alandi Road Pune 411015 Opposite To Vinod Memorial Hospital,18.573603,73.877947,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.571971-73.874935,Sr No 114 3 Plot 1,Maharashtra,Pune,Pune,Sr No 114 3 Plot 1,18.571971,73.874935,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.594195-73.789917,Sr No 119 Hotel Saudagar Near Kunal Icon Pimple,Maharashtra,Pune,Pune,Sr No 119 Hotel Saudagar Near Kunal Icon Pimple,18.594195,73.789917,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.533535-73.957436,"Sr No 126/2A, Sai Residency Shop -2, 40 Feet Road Snbp International School Manjari Bk, Keshav Nagar Opposite G Mall Pune- 412307",Maharashtra,Pune,Pune,"Sr No 126/2A, Sai Residency Shop -2, 40 Feet Road Snbp International School Manjari Bk, Keshav Nagar Opposite G Mall Pune- 412307",18.533535,73.957436,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.447928-73.803340,Sr No 129/2/1 Baragani Mala Chavan Baug Dhayri Near Laxmi Mangal Karyalay,Maharashtra,Pune,Pune,Sr No 129/2/1 Baragani Mala Chavan Baug Dhayri Near Laxmi Mangal Karyalay,18.447928,73.80334,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.467800-73.853430,Sr No 13 C6 12 Sambhaji Nagar Near Teen Hatti Chowk Dhankawadi,Maharashtra,Pune,Pune,Sr No 13 C6 12 Sambhaji Nagar Near Teen Hatti Chowk Dhankawadi,18.4678,73.85343,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.468007-73.853993,Sr No 13D Shop 6 Teen Hatti Chowk Sambhaji Nagar Dhankawadi,Maharashtra,Pune,Pune,Sr No 13D Shop 6 Teen Hatti Chowk Sambhaji Nagar Dhankawadi,18.468007,73.853993,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.454329-73.836993,Sr No 148/1/2 Abhinav School Ambegaon Bus Stop,Maharashtra,Pune,Pune,Sr No 148/1/2 Abhinav School Ambegaon Bus Stop,18.454329,73.836993,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.456186-73.867378,Sr No 15 Sukh Sagar Nagar Near Amba Mata Mandir Gangotri Aaartment,Maharashtra,Pune,Pune,Sr No 15 Sukh Sagar Nagar Near Amba Mata Mandir Gangotri Aaartment,18.456186,73.867378,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.454294-73.793695,Sr No 15/A Devram Memorise Opp Rio Fitness Club Nanded Phata,Maharashtra,Pune,Pune,Sr No 15/A Devram Memorise Opp Rio Fitness Club Nanded Phata,18.454294,73.793695,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.639128-73.769037,Sr No 19A Ashtavinayak Colony Bijali Nagar,Maharashtra,Pune,Pune,Sr No 19A Ashtavinayak Colony Bijali Nagar,18.639128,73.769037,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.631862-73.777942,Sr No 1Old Jakat Naka Anand Park,Maharashtra,Pune,Pune,Sr No 1Old Jakat Naka Anand Park,18.631862,73.777942,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.546233-73.923255,Sr No 2 Datta Nagar,Maharashtra,Pune,Pune,Sr No 2 Datta Nagar,18.546233,73.923255,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.532499-73.906525,Sr No 2 Plot 5 Rattan Villa Apts,Maharashtra,Pune,Pune,Sr No 2 Plot 5 Rattan Villa Apts,18.532499,73.906525,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.534351-73.899773,Sr No 2 Plot 7 Rattan Villa Apts,Maharashtra,Pune,Pune,Sr No 2 Plot 7 Rattan Villa Apts,18.534351,73.899773,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.539796-73.935542,"Sr No 20/4 , Kharadkar Park Kharadi",Maharashtra,Pune,Pune,"Sr No 20/4 , Kharadkar Park Kharadi",18.539796,73.935542,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.462812-73.845690,Sr No 21 Mahadeo Nagar Ganesh Chowk Near Prerana School,Maharashtra,Pune,Pune,Sr No 21 Mahadeo Nagar Ganesh Chowk Near Prerana School,18.462812,73.84569,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.540188-73.935217,Sr No 21/ 4 Shree Datta Laxmi Complex Kranti Park Kharadi Bh Muthoot Finance Pune 411014,Maharashtra,Pune,Pune,Sr No 21/ 4 Shree Datta Laxmi Complex Kranti Park Kharadi Bh Muthoot Finance Pune 411014,18.540188,73.935217,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.526451-73.953977,Sr No 26/3 Mindawa Manjari Road Keshavnagar,Maharashtra,Pune,Pune,Sr No 26/3 Mindawa Manjari Road Keshavnagar,18.526451,73.953977,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.586123-73.896354,Sr No 31 1 Choudhari Nagar Dhanori Raod Pune 15,Maharashtra,Pune,Pune,Sr No 31 1 Choudhari Nagar Dhanori Raod Pune 15,18.586123,73.896354,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.626196-73.756135,"Sr No 38/2,Anjani Niwas,Sant Gora Kumbhar Colony,Opposite Balaji Law College, Tathawade",Maharashtra,Pune,Pune,"Sr No 38/2,Anjani Niwas,Sant Gora Kumbhar Colony,Opposite Balaji Law College, Tathawade",18.626196,73.756135,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.471046-73.821715,Sr No 39 2 1 A Vadgaon Bk National Park Road Opp Indian Hume Pipe Co Sinhagad Pune,Maharashtra,Pune,Pune,Sr No 39 2 1 A Vadgaon Bk National Park Road Opp Indian Hume Pipe Co Sinhagad Pune,18.471046,73.821715,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.631452-73.770858,Sr No 43/4 Near Munjoba Temple Whalekar Wadi Road Chinchwad Pune 411033,Maharashtra,Pune,Pune,Sr No 43/4 Near Munjoba Temple Whalekar Wadi Road Chinchwad Pune 411033,18.631452,73.770858,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.477191-73.915319,"Sr No 46/1, Sai Park, Mohammed Wadi Rd, Near Dp Ganesh Nagar, Pune, Maharashtra",Maharashtra,Pune,Pune,"Sr No 46/1, Sai Park, Mohammed Wadi Rd, Near Dp Ganesh Nagar, Pune, Maharashtra",18.477191,73.915319,Ather,Private,LEV DC Charge Point (IS-17017-2-7),DC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.581575-73.882620,Sr No 48 Shop 6 Anand Park Dhanori Road Pune 12,Maharashtra,Pune,Pune,Sr No 48 Shop 6 Anand Park Dhanori Road Pune 12,18.581575,73.88262,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.525700-73.906321,Sr No 49 Opp Union Bank Near Icici Bt Kawade Rd Mundwa,Maharashtra,Pune,Pune,Sr No 49 Opp Union Bank Near Icici Bt Kawade Rd Mundwa,18.5257,73.906321,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.501652-73.804939,Sr No 49/1/2/3 Gananjay Society Omkar Shri Apartment Kothrud,Maharashtra,Pune,Pune,Sr No 49/1/2/3 Gananjay Society Omkar Shri Apartment Kothrud,18.501652,73.804939,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.636457-73.767519,Sr No 56/1 Shewantiban Coloney Spine Rd,Maharashtra,Pune,Pune,Sr No 56/1 Shewantiban Coloney Spine Rd,18.636457,73.767519,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.577458-73.835021,"Sr No 63 Old Mumbai Pune Road, Dapodi",Maharashtra,Pune,Pune,"Sr No 63 Old Mumbai Pune Road, Dapodi",18.577458,73.835021,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.579286-73.812642,Sr No 81 1A Akshay Apartment Near Vandan Sweet Famous Chowk New Sangvi Pune,Maharashtra,Pune,Pune,Sr No 81 1A Akshay Apartment Near Vandan Sweet Famous Chowk New Sangvi Pune,18.579286,73.812642,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.590869-73.752192,"Sr No- 48/1, Bhujbal Wasti, Near White Square Building, Hinjewadi Road, Wakad",Maharashtra,Pune,Pune,"Sr No- 48/1, Bhujbal Wasti, Near White Square Building, Hinjewadi Road, Wakad",18.590869,73.752192,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.605377-73.775815,Sr No12/14 Pawar Nagar Near Phonix Hospital Kalewadi Phata Thergaon,Maharashtra,Pune,Pune,Sr No12/14 Pawar Nagar Near Phonix Hospital Kalewadi Phata Thergaon,18.605377,73.775815,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.633808-73.849760,"Sr, No-124/3/7 Sadguru Nagar, Pune Nashik Road ,Bhaari",Maharashtra,Pune,Pune,"Sr, No-124/3/7 Sadguru Nagar, Pune Nashik Road ,Bhaari",18.633808,73.84976,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.555271-73.928060,"Sr. No.48/4, Kewate Building, Behind Kuba Masjid, Ganesh Nagar, Wadgaon Sheri,",Maharashtra,Pune,Pune,"Sr. No.48/4, Kewate Building, Behind Kuba Masjid, Ganesh Nagar, Wadgaon Sheri,",18.555271,73.92806,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.464852-73.846067,"Sr.No-36/1,Near Amro School, Navnathnagar, Dhankawadi",Maharashtra,Pune,Pune,"Sr.No-36/1,Near Amro School, Navnathnagar, Dhankawadi",18.464852,73.846067,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.550886-73.912896,"Sr.No.12,Adarsh Nagar, Opp.St.Arnold School, Sun City Road, Wadgaonsheri",Maharashtra,Pune,Pune,"Sr.No.12,Adarsh Nagar, Opp.St.Arnold School, Sun City Road, Wadgaonsheri",18.550886,73.912896,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.610164-73.927078,Sr.No.4/3 Nirgudi Road Khandoba Mal Lohgaon Pune Maharashtra,Maharashtra,Pune,Pune,Sr.No.4/3 Nirgudi Road Khandoba Mal Lohgaon Pune Maharashtra,18.610164,73.927078,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.500689-73.951690,Srno15 Manjri Road Indraprastha Society Sushila Residensi,Maharashtra,Pune,Pune,Srno15 Manjri Road Indraprastha Society Sushila Residensi,18.500689,73.95169,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.557866-73.910393,Srushti Complex Nagar Road Ramwadi,Maharashtra,Pune,Pune,Srushti Complex Nagar Road Ramwadi,18.557866,73.910393,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.474674-73.820351,Srvice Road Between Ganesh Complex And Sunder Garden Near Last Gate Of Manik Baug Sinhgad Pune 411051,Maharashtra,Pune,Pune,Srvice Road Between Ganesh Complex And Sunder Garden Near Last Gate Of Manik Baug Sinhgad Pune 411051,18.474674,73.820351,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.102702-73.007425,Ss2 Koparkhairane Navi Mumbai Sec.8,Maharashtra,Pune,Pune,Ss2 Koparkhairane Navi Mumbai Sec.8,19.102702,73.007425,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.049173-72.823681,St Stephen'S Steps Next To Sai Ashish Building 28 Dr Peter Dias Road,Maharashtra,Pune,Pune,St Stephen'S Steps Next To Sai Ashish Building 28 Dr Peter Dias Road,19.049173,72.823681,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.624867-73.804585,Station Road Pimpri Near Csb Bank,Maharashtra,Pune,Pune,Station Road Pimpri Near Csb Bank,18.624867,73.804585,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.552563-73.889096,Subhash Nagar Yarwada,Maharashtra,Pune,Pune,Subhash Nagar Yarwada,18.552563,73.889096,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.445502-72.798124,Sugandhi Height Bolinj Naka Opposite Disha Hotel Virar West,Maharashtra,Pune,Pune,Sugandhi Height Bolinj Naka Opposite Disha Hotel Virar West,19.445502,72.798124,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.592305-74.218987,Sukewadi,Maharashtra,Pune,Pune,Sukewadi,19.592305,74.218987,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.455832-73.872675,Sukh Sagar Nagar Balaji Gardan Near Ambika Sweet Katraj,Maharashtra,Pune,Pune,Sukh Sagar Nagar Balaji Gardan Near Ambika Sweet Katraj,18.455832,73.872675,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.456880-73.866000,Sukh Sagar Nagar Part 1 Near Mona Art Gayatri Building,Maharashtra,Pune,Pune,Sukh Sagar Nagar Part 1 Near Mona Art Gayatri Building,18.45688,73.866,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.457019-73.866083,Sukh Sagar Nagar Part 1 Near Mona Art Gayatri Building,Maharashtra,Pune,Pune,Sukh Sagar Nagar Part 1 Near Mona Art Gayatri Building,18.457019,73.866083,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.633227-73.804912,"Sukhawani Imperial, Shop No 11.Phase 3,Ajmera- Morwadi Road",Maharashtra,Pune,Pune,"Sukhawani Imperial, Shop No 11.Phase 3,Ajmera- Morwadi Road",18.633227,73.804912,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.653186-73.780621,Sukhwani Vihar Co Op Housing Society Ltd,Maharashtra,Pune,Pune,Sukhwani Vihar Co Op Housing Society Ltd,18.653186,73.780621,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.477907-73.819987,Suncity Road,Maharashtra,Pune,Pune,Suncity Road,18.477907,73.819987,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.476290-73.816906,"Suncity Road, Near Bhaji Mandai",Maharashtra,Pune,Pune,"Suncity Road, Near Bhaji Mandai",18.47629,73.816906,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.495432-73.900122,Survay No 4 Jambhulkar Chowk Opp Handicapped School Wanwadi,Maharashtra,Pune,Pune,Survay No 4 Jambhulkar Chowk Opp Handicapped School Wanwadi,18.495432,73.900122,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.565102-73.797070,"Survey No 225, Vimal Farm, Aundh - Baner Link Road, Opp. The Spires, Aundh,",Maharashtra,Pune,Pune,"Survey No 225, Vimal Farm, Aundh - Baner Link Road, Opp. The Spires, Aundh,",18.565102,73.79707,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.451739-73.844240,"Survey No 35 Ambegaon On Pune Dehuroad, Bk, Pune, Maharashtra",Maharashtra,Pune,Pune,"Survey No 35 Ambegaon On Pune Dehuroad, Bk, Pune, Maharashtra",18.451739,73.84424,Ather,Private,LEV DC Charge Point (IS-17017-2-7),DC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.637657-73.749808,"Survey No 4/12,4/13, 4/14, Bldg Name Rucha, In Front Of Punawale Brt Busstop,",Maharashtra,Pune,Pune,"Survey No 4/12,4/13, 4/14, Bldg Name Rucha, In Front Of Punawale Brt Busstop,",18.637657,73.749808,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
